OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Shape_Length,Shape_Area
"1864","1911",CA,USF,SNF, ,"00000000",,,"14",,,95.5616760253906,,"1","00000023",2346.85731583402,386724.397443216
"1865","1911",CA,USF,SNF, ,"00000000",,,"1",,,42.6140365600586,,"1","00000024",1601.47336927008,172452.888074571
"1866","1911",CA,USF,SNF, ,"00000000",,,"14",,,103.064849853516,,"1","00000025",2794.60919741169,417088.65452287
"1867","1911",CA,USF,LNF, ,"00000000",,,"14",,,703.341125488281,,"1","00000021",7970.4550812599,2846320.60673556
"1868","1911",CA,USF,LNF, ,"00000000",,,"14",,,169.57048034668,,"1","00000022",3950.23590024757,686227.386460238
"1869","1911",CA,USF,LNF, ,"00000000",,,"14",,,1252.61657714844,,"1","00000023",10363.4775916998,5069159.48112063
"1870","1915",CA,USF,SRF, ,"00000000",1915/10/20 00:00:00,,"14",,,22.9030380249023,,"1","00400816",1080.59405779706,92685.3089243664
"1871","1915",CA,USF,SRF, ,"00000000",1915/10/20 00:00:00,,"14",,,2.98735666275024,,"1","00400819",390.26504224497,12089.4032332287
"1872","1915",CA,USF,SRF, ,"00000000",1915/10/08 00:00:00,,"14",,,8.96201610565186,,"1","00400831",675.95750425629,36267.9942732405
"1873","1915",CA,USF,SRF,N/A,"00000000",1915/09/07 00:00:00,,"5",,,1643.00708007812,,"1","00000028",9493.36013365979,6649013.96970302
"1874","1915",CA,USF,SRF,LITTLE RED CAP,"00000000",1915/09/10 00:00:00,,"5",,,88.0991287231445,,"1","00200064",2334.48634211879,356524.522345187
"1875","1915",CA,USF,SRF, ,"00000000",1915/10/03 00:00:00,,"5",,,78.514892578125,,"1","00400727",2497.39220801122,317738.48969783
"1876","1916",CA,USF,BDF, ,"00000000",,,"14",,,149.879760742188,,"1","00000000",3154.16912429561,606541.891162226
"1877","1916",CA,USF,BDF, ,"00000000",,,"14",,,29.8980102539062,,"1","00000000",1311.53086843287,120992.952116964
"1878","1916",CA,CCO,LAC,MINT CYN,"00000000",1916/09/26 00:00:00,,"14",,,36.0859451293945,,"1","00000000",1661.04679752149,146034.635587189
"1879","1916",CA,CCO,LAC,SHEEP MT. FIRE,"00000000",1916/08/30 00:00:00,,"14",,,370.731079101562,,"1","00000000",4826.59927970149,1500295.44418948
"1880","1916",CA,CCO,LAC,BUCKHORN,"00000000",1916/11/13 00:00:00,,"14",,,257.608825683594,,"1","00000000",4129.15851829529,1042505.89244622
"1881","1916",CA,USF,LPF, ,"00000000",,,"14",,,146.329513549805,,"1","00000204",2976.33011566125,592174.551617895
"1882","1916",CA,USF,LPF, ,"00000000",,,"14",,,132.493713378906,,"1","00000205",2771.99855193046,536183.008578816
"1883","1930",CA,USF,KNF,BUCK CHIMNEY,"00000000",1930/07/20 00:00:00,,"3",,,14.6599340438843,,"1","00000044",1174.47781723673,59326.6466180614
"1884","1930",OR,USF,KNF,F.G.S CO.,"00000000",1930/08/22 00:00:00,,"2",,,12.8342161178589,,"1","00000166",848.607785282071,51938.2316288801
"1885","1930",CA,USF,KNF, ,"00000000",,,"14",,,66.8362121582031,,"1","00000000",2526.12996203833,270476.566428198
"1886","1931",CA,USF,BDF, ,"00000000",,,"14",,,138.572036743164,,"1","00000000",3551.42870417614,560781.141255055
"1887","1931",CA,USF,BDF, ,"00000000",,,"14",,,50.5579528808594,,"1","00000000",1993.75380182435,204600.776430966
"1888","1931",CA,USF,ENF,RUBICON,"00000000",1931/08/09 00:00:00,,"14",,,1377.98571777344,,"1",000046G1,10303.5474512336,5576510.53481357
"1889","1931",CA,USF,ENF,HOTCHKISS,"00000000",1931/10/07 00:00:00,,"9",,,134.549224853516,,"1",000082G2,3553.15986265277,544501.366614687
"1890","1931",CA,USF,ENF,CAMP #11,"00000000",1931/08/10 00:00:00,,"9",,,200.124588012695,,"1",000048G1,3350.42529952024,809875.4912295
"1891","1931",CA,USF,ENF, ,"00000000",,,"9",,,92.5848541259766,,"1",000052G1,2509.7687630549,374677.609292893
"1892","1931",CA,USF,ENF, ,"00000000",,,"1",,,52.9906005859375,,"1",000010G6,1720.97104898258,214445.34583993
"1893","1931",CA,USF,SHF, ,"00000000",,,"9",,,1347.49157714844,,"1","00000054",9391.10422105923,5453104.70682026
"1894","1931",CA,USF,SHF, ,"00000000",,,"9",,,253.197418212891,,"1","00000002",4365.09559544062,1024653.58223315
"1895","1931",CA,USF,SHF, ,"00000000",,,"9",,,651.385131835938,,"1","00000064",9320.85140716324,2636062.05012362
"1896","1931",CA,USF,SHF, ,"00000000",,,"9",,,1133.30615234375,,"1","00000028",9373.68479189078,4586327.35661883
"1897","1931",CA,USF,SHF, ,"00000000",,,"9",,,96.8276290893555,,"1","00000077",3625.78429366006,391847.516625377
"1898","1931",CA,USF,SHF, ,"00000000",,,"9",,,656.174743652344,,"1","00000035",9249.95924309388,2655445.07190089
"1899","1931",CA,USF,SHF, ,"00000000",,,"9",,,282.923980712891,,"1","00000047",5323.37749330068,1144952.72530481
"1900","1931",CA,USF,SHF, ,"00000000",,,"14",,,1925.41247558594,,"1","00000305",12870.7475460871,7791867.89768074
"1901","1931",CA,USF,SHF, ,"00000000",,,"9",,,497.511962890625,,"1","00000587",7503.1053226966,2013359.44162041
"1902","1931",CA,USF,SHF, ,"00000000",,,"9",,,236.568374633789,,"1","00000677",6595.43098456523,957358.223063825
"1903","1931",CA,USF,SHF, ,"00000000",,,"9",,,100.629981994629,,"1","00000553",2544.10306638599,407235.100414815
"1904","1931",CA,USF,SHF, ,"00000000",,,"9",,,239.677810668945,,"1","00000537",4595.37781142319,969941.690825011
"1905","1931",CA,USF,SHF, ,"00000000",,,"9",,,247.264114379883,,"1","00000711",5411.49801699422,1000642.34316754
"1906","1931",CA,USF,PNF, ,"00000000",,,"14",,,22631.392578125,,"1","00000003",69379.408994269,91585996.4529117
"1907","1931",CA,USF,PNF, ,"00000000",,,"14",,,324.98779296875,,"1","00000004",4737.04842365844,1315178.95063231
"1908","1931",CA,USF,PNF, ,"00000000",,,"14",,,1902.09643554688,,"1","00000007",15520.1805315484,7697511.25076366
"1909","1931",CA,USF,PNF, ,"00000000",,,"14",,,2699.67456054688,,"1","00000005",15758.0305336394,10925194.9906901
"1910","1931",CA,USF,PNF, ,"00000000",,,"14",,,230.010833740234,,"1","00000006",5172.50507269717,930820.834536375
"1911","1931",CA,USF,PNF, ,"00000000",,,"14",,,5468.3369140625,,"1","00000010",21322.2940109933,22129575.0364392
"1912","1931",CA,USF,PNF, ,"00000000",,,"14",,,213.066436767578,,"1","00000012",3633.43767873199,862249.286688993
"1913","1931",CA,USF,PNF, ,"00000000",,,"14",,,3622.7412109375,,"1","00000001",23613.255853146,14660713.3333303
"1914","1931",CA,USF,PNF, ,"00000000",,,"14",,,288.872344970703,,"1","00000002",4955.9739491716,1169024.9445467
"1915","1931",CA,USF,PNF, ,"00000000",,,"14",,,362.518005371094,,"1","00000009",5820.23274170231,1467058.36908057
"1916","1931",CA,USF,PNF, ,"00000000",,,"14",,,120.768753051758,,"1","00000008",3047.87291520857,488733.799916569
"1917","1931",CA,USF,PNF, ,"00000000",,,"14",,,238.462646484375,,"1","00000011",3967.52542747191,965024.081689373
"1918","1931",CA,USF,SNF, ,"00000000",,,"14",,,505.797760009766,,"1","00000001",6294.41228222399,2046890.8772443
"1919","1968",NV,USF,TOI, ,"00000000",1968/07/28 00:00:00,,"9",,,105.584541320801,,"1","00000060",2804.06566594251,427285.467631366
"1920","1968",NV,USF,TOI, ,"00000000",1968/07/28 00:00:00,,"9",,,1413.61486816406,,"1","00000060",14155.2518394977,5720696.49858544
"1921","1947",CA,CCO,LAC, ,"00000000",1947/07/10 00:00:00,,"14",,,184.559799194336,,"1","00000000",7927.76605644736,746887.01224258
"1922","1947",CA,CCO,LAC,AZUSA NO. 112,"00000000",1947/07/04 00:00:00,,"14",,,350.560638427734,,"1","00000000",5196.8184506521,1418668.58471103
"1923","1947",CA,CCO,LAC,SHELL,"00000000",1947/07/02 00:00:00,,"14",,,118.406143188477,,"1","00000000",3137.3471692008,479172.652108212
"1924","1947",CA,CCO,LAC, ,"00000000",1947/08/16 00:00:00,,"14",,,6.77526903152466,,"1","00000000",651.180701167885,27418.5418399695
"1925","1947",CA,CCO,LAC, ,"00000000",1947/08/05 00:00:00,,"14",,,1408.49670410156,,"1","00000000",11867.1699905826,5699984.1004136
"1926","1947",CA,CCO,LAC,YBARRA,"00000000",1947/04/14 00:00:00,,"14",,,38.6497230529785,,"1","00000000",1763.67042477607,156409.883631905
"1927","1947",CA,CCO,LAC, ,"00000000",1947/08/05 00:00:00,,"14",,,16.1700534820557,,"1","00000000",1010.23208302798,65437.8823492626
"1928","1947",CA,CCO,LAC,ISLIP,"00000000",1947/04/14 00:00:00,,"14",,,46.1156120300293,,"1","00000000",2197.65281231659,186623.253127599
"1929","1947",CA,CCO,VNC,LA FOUGE,"00000000",1947/11/07 00:00:00,,"14",,,506.928741455078,,"1","00000000",7517.15998533304,2051467.80038466
"1930","1947",CA,USF,LPF, ,"00000000",,,"14",,,163.4951171875,,"1","00000200",3373.65812191364,661641.240928103
"1931","1947",CA,USF,LPF, ,"00000000",,,"14",,,12.4529218673706,,"1","00000201",2450.20165422765,50395.1880360702
"1932","1947",CA,USF,LPF, ,"00000000",,,"9",,,762.365661621094,,"1","00000009",8307.18537115725,3085184.39509968
"1933","1947",CA,USF,LPF, ,"00000000",,,"9",,,416.97412109375,,"1","00000019",5106.14161230127,1687434.39296707
"1934","1947",CA,USF,CNF, ,"00000000",,,"14",,,17155.953125,,"1","00000104",76993.6571780988,69427676.6657744
"1935","1947",CA,USF,CNF, ,"00000000",,,"9",,,2317.57397460938,,"1","00000111",15946.9528402886,9378889.42881312
"1936","1947",CA,USF,CNF, ,"00000000",,,"9",,,179.763259887695,,"1","00000109",5416.3206321617,727476.073476629
"1937","1947",CA,USF,CNF, ,"00000000",,,"9",,,29.8740653991699,,"1","00000105",1795.82513665515,120896.050949492
"1938","1947",CA,USF,CNF, ,"00000000",,,"1",,,711.818664550781,,"1","00000118",10267.5988570823,2880628.03901764
"1939","1947",CA,USF,CNF, ,"00000000",,,"9",,,30.2995491027832,,"1","00000119",1531.87674360646,122617.92240235
"1940","1947",CA,USF,CNF, ,"00000000",,,"9",,,32.8147468566895,,"1","00000128",1409.53877576065,132796.562810987
"1941","1947",CA,USF,CNF, ,"00000000",,,"9",,,475.350158691406,,"1","00000126",7260.46063680666,1923673.84029711
"1942","1947",CA,USF,CNF, ,"00000000",,,"9",,,749.431213378906,,"1","00000122",11865.1874703541,3032840.43342157
"1943","1947",CA,USF,BDF, ,"00000000",,,"14",,,165.929077148438,,"1","00000000",3883.26289654238,671491.125865319
"1944","1947",CA,USF,BDF, ,"00000000",,,"14",,,45.3877830505371,,"1","00000000",1640.59782741286,183677.84816786
"1945","1947",CA,USF,BDF, ,"00000000",,,"14",,,417.626342773438,,"1","00000000",5400.00848340133,1690073.85981969
"1946","1947",CA,USF,BDF, ,"00000000",,,"14",,,167.517440795898,,"1","00000000",4991.81856699039,677919.024074601
"1947","1950",CA,CDF,MVU,SYCAMORE CANYON,"00000000",1950/11/03 00:00:00,,"14",,,3150.34204101562,,"1","00000786",13928.0881000255,12748982.1377192
"1948","1950",CA,CDF,MVU,VALLEY VIEW,"00000000",1950/08/06 00:00:00,,"14",,,2445.02612304688,,"1","00000522",14779.8661897316,9894669.99800842
"1949","1950",CA,CDF,RRU,RAWSON,"00000000",1950/06/30 00:00:00,,"14",,,3537.73583984375,,"1","00000422",17713.421798488,14316708.9341733
"1950","1950",CA,CCO,ORC,TORO,"00000000",1950/07/23 00:00:00,,"14",,,729.421264648438,,"1","00000316",9949.92653975415,2951863.08563868
"1951","1950",CA,CDF,BDU,NORTH,"00000000",1950/11/09 00:00:00,,"14",,,747.017761230469,,"1","00000657",13115.7169397069,3023073.67029829
"1952","1950",CA,CDF,BDU,SUNSET DRIVE,"00000000",1950/07/04 00:00:00,,"14",,,236.082794189453,,"1","00000355",7063.49977068293,955393.172405941
"1953","1950",CA,CCO,LAC, ,"00000000",1950/07/27 00:00:00,,"14",,,49.5569763183594,,"1","00000000",2075.49488669346,200549.974004278
"1954","1950",CA,CCO,LAC,BROWNS CYN/LIMEKILN,"00000000",1950/11/10 00:00:00,,"14",,,4233.77099609375,,"1","00000000",26308.755043808,17133463.2725941
"1955","1950",CA,CCO,LAC,CIENEGA,"00000000",1950/08/03 00:00:00,,"14",,,6681.5302734375,,"1","00000013",26829.8799219553,27039193.2177976
"1956","1950",CA,CCO,LAC,BOUNDARY,"00000000",1950/07/28 00:00:00,,"14",,,2709.94604492188,,"1","00000012",28571.9386548279,10966762.7509898
"1957","1950",CA,CCO,LAC, ,"00000000",1950/07/19 00:00:00,,"14",,,279.952056884766,,"1","00000000",4798.0527588338,1132925.79753114
"1958","1950",CA,CCO,LAC, ,"00000000",1950/11/09 00:00:00,,"14",,,6.19798040390015,,"1","00000000",710.647019409123,25082.3362748941
"1959","1951",CA,CDF,AEU,PACIFIC MINE,"00000000",1951/07/18 00:00:00,,"14",,,902.471740722656,,"1","00000047",9196.85894115033,3652173.53964472
"1960","1951",CA,CDF,HUU,PERRY CONTROL ESCAPE,"00000000",1951/09/15 00:00:00,,"14",,,717.504333496094,,"1","00000114",6567.91308982355,2903637.01059701
"1961","2004",CA,CDF,RRU,FISH,"00036803",2004/05/07 00:00:00,2004/05/07 00:00:00,"14",,75,63.0752716064453,"8","1","00000726",2413.01705012065,255256.568377098
"1962","2004",CA,CDF,RRU,GAFFORD,"00035197",2004/05/02 00:00:00,2004/05/03 00:00:00,"14",,450,406.00634765625,"8","1","00000667",6698.5717542566,1643049.39094493
"1963","2004",CA,CDF,RRU,LAKEVIEW,"00056039",2004/07/13 00:00:00,2004/07/13 00:00:00,"14",,350,360.906494140625,"8","1","00001180",6064.03117295446,1460536.70601255
"1964","2004",CA,CDF,RRU,MORALES,"00070756",2004/09/02 00:00:00,2004/09/02 00:00:00,"14",,245,184.079193115234,"8","1","00001590",4213.86926738464,744942.093474867
"1965","2004",CA,CDF,RRU,PLEASURE,"00032913",2004/04/25 00:00:00,2004/04/26 00:00:00,"14",,2464,2456.28198242188,"8","1","00000611",14787.2379523414,9940220.33619465
"1966","1926",CA,USF,LNF, ,"00000000",,,"14",,,4640.50341796875,,"1","00000040",20003.2151706265,18779451.9153914
"1967","1926",CA,USF,LNF, ,"00000000",,,"9",,,527.396789550781,,"1","00000077",5617.7531818404,2134298.97003198
"1968","1926",CA,USF,LNF, ,"00000000",,,"9",,,1084.09216308594,,"1","00000006",9489.90725536355,4387165.54667827
"1969","1926",CA,USF,LNF, ,"00000000",,,"9",,,660.587707519531,,"1","00000078",6848.82273300774,2673303.5827066
"1970","1926",CA,USF,LNF, ,"00000000",,,"9",,,11351.9599609375,,"1","00000048",32393.7582863438,45939750.6333056
"1971","1930",CA,USF,SHF, ,"00000000",,,"9",,,326.32177734375,,"1","00000682",5203.41441155441,1320577.39978748
"1972","1931",CA,CCO,LAC,AGOURA NO. 26,"00000000",1931/06/22 00:00:00,,"14",,,364.472900390625,,"1","00000000",6504.77675746599,1474969.46502902
"1973","1917",CA,USF,LPF, ,"00000000",,,"9",,,44009.359375,,"1","00000065",77928.9238152601,178099562.667779
"1974","1917",CA,USF,LPF, ,"00000000",,,"9",,,99.7720260620117,,"1","00000089",2436.54641168957,403763.077376062
"1975","1917",CA,USF,LPF, ,"00000000",,,"9",,,85.6247177124023,,"1","00000016",2256.9858400801,346510.950945199
"1976","1917",CA,USF,LPF, ,"00000000",,,"14",,,4648.626953125,,"1","00000041",17614.8143314205,18812325.2150081
"1977","1970",CA,CDF,SCU,BANNISTER,"00000000",1970/07/04 00:00:00,,"14",,,454.355895996094,,"1","00000043",6067.41137112564,1838713.13307936
"1978","1970",CA,CDF,NEU,CAMP FAR WEST,"00000000",1970/06/27 00:00:00,,"14",,,588.699401855469,,"1","00000034",10844.7915037155,2382381.84601619
"1979","1970",CA,CDF,HUU,CAMP GRANT,"00000000",1970/10/01 00:00:00,,"14",,,2969.71875,,"1","00000243",20544.733075692,12018025.0183873
"1980","1970",CA,CDF,SCU,CARNEGIE #3,"00000000",1970/07/05 00:00:00,,"14",,,4389.78125,,"1","00000052",22068.1958829039,17764814.2514287
"1981","1970",CA,CDF,HUU,CLARKS BUTTE,"00000000",1970/09/22 00:00:00,,"14",,,2850.58178710938,,"1","00000208",18411.7671188522,11535895.6831393
"1982","1970",CA,CDF,SCU,COPPER MTN.,"00000000",1970/07/25 00:00:00,,"14",,,2499.77978515625,,"1","00000043",16876.8187243507,10116249.8486074
"1983","1976",CA,CCO,VNC,POTRERO ROAD,"00000000",1976/06/23 00:00:00,,"14",,,80.4677505493164,,"1","00000000",2375.72848063177,325641.431641359
"1984","1976",CA,CCO,VNC,QUADALASCA,"00000000",1976/01/17 00:00:00,,"14",,,102.219787597656,,"1","00000000",3586.23524182329,413668.798091102
"1985","1976",CA,CCO,VNC,ARROYO,"00000000",1976/12/16 00:00:00,,"14",,,206.086730957031,,"1","00000000",4041.76792702401,834003.381494898
"1986","1949",CA,USF,TNF,MANZANITA GRADE,"00000000",1949/04/27 00:00:00,1949/04/27 00:00:00,"5", ,80,98.5963592529297,,"1","00000002",2750.84863757396,399005.320122274
"1987","1949",CA,USF,TNF,JONKOWSKI,"00000000",1949/05/01 00:00:00,1949/05/02 00:00:00,"5", ,40,29.1435298919678,,"1","00000003",1366.97072339992,117939.681264043
"1988","1949",CA,USF,TNF,BOMAN MINE,"00000000",1949/04/23 00:00:00,1949/04/23 00:00:00,"3", ,27,31.2062530517578,,"1","00000001",1506.99626037728,126287.228919016
"1989","1949",CA,USF,TNF,COLD STREAM,"00000000",1949/08/06 00:00:00,1949/08/06 00:00:00,"3", ,92,99.6746673583984,,"1","00000108",2917.98793032645,403369.054957274
"1990","1999",CA,CDF,BTU,DOE MILL,"00008187",1999/08/23 00:00:00,,"1",,,10856.75,,"1","00000000",67081.3211775127,43935709.1748459
"1991","2006",CA,CDF,AEU,SKUNK,"00019018",2006/10/24 00:00:00,2006/10/24 00:00:00,"10",,50,51.294075012207,"1","1","00000591",3083.97310771942,207579.754391562
"1992","2006",CA,CDF,AEU,ORE,"00012132",2006/07/16 00:00:00,2006/07/16 00:00:00,"10",,85,85.4967269897461,"1","1","00000317",8861.21033144062,345992.988159289
"1993","2006",CA,BLM,CDD,JACK,"00009230",2006/09/24 00:00:00,2006/09/24 00:00:00,"9", ,20,22.4148120880127,"1",,"00000000",1830.70920693739,90709.5274825018
"1994","2004",CA,CDF,RRU,VERBENIA,"00055439",2004/07/11 00:00:00,2004/07/16 00:00:00,"14",,3833,3831.37084960938,,"1","00001164",19295.2586052293,15505007.8048536
"1995","1964",CA,CDF,BTU,SOUTH TABLE,"00000000",1964/10/13 00:00:00,,"14",,,413.422119140625,,"1","00000000",5178.86959121321,1673059.90616708
"1996","1964",CA,CDF,MVU,COTTENWOOD,"00000000",1964/05/25 00:00:00,,"14",,,343.369018554688,,"1","00000079",5434.55617159896,1389565.14458496
"1997","1964",CA,CDF,RRU,WOODCHUCK,"00000000",1964/08/23 00:00:00,,"14",,,1721.09753417969,,"1","00000363",14149.0522347605,6965034.40030238
"1998","1964",CA,USF,LPF,SESPE,"00000000",1964/08/23 00:00:00,,"9",,,770.636535644531,,"1","00000024",6651.44422321728,3118655.38297242
"1999","1970",CA,CCO,LAC, ,"00000000",1970/08/04 00:00:00,,"14",,,8.23091506958008,,"1","00000000",827.782257482446,33309.3317954636
"2000","1970",CA,CCO,LAC, ,"00000000",1970/08/03 00:00:00,,"14",,,4.20561456680298,,"1","00000000",709.796885051366,17019.5177768967
"2001","1970",CA,CCO,LAC, ,"00000000",1970/07/09 00:00:00,,"14",,,9.19725513458252,,"1","00000000",946.076133170082,37219.972711087
"2002","1970",CA,CCO,LAC, ,"00000000",1970/07/17 00:00:00,,"14",,,4.70941829681396,,"1","00000000",834.830668292125,19058.33970938
"2003","1970",CA,CCO,LAC, ,"00000000",1970/05/02 00:00:00,,"14",,,51.5505142211914,,"1","00000000",2325.45382143302,208617.532448052
"2004","1970",CA,CCO,LAC, ,"00000000",1970/06/22 00:00:00,,"14",,,3.2308337688446,,"1","00000000",466.818105643356,13074.720176417
"2005","1970",CA,CCO,LAC, ,"00000000",1970/07/30 00:00:00,,"14",,,19.8793754577637,,"1","00000000",1594.0880382588,80448.9799504596
"2006","2005",CA,USF,ANF,RINCON,"00000000",2005/09/05 00:00:00,2005/09/05 00:00:00,"10",,20,20.668981552124,"1","1","00000171",1217.79305401531,83644.4043290339
"2007","2005",CA,USF,SNF,DUMP,"00000000",2005/08/01 00:00:00,2005/08/01 00:00:00,"9",,15,22.97629737854,"6","1","00000017",2109.82309605562,92981.7789472309
"2008","2005",CA,USF,SHF,TOLLHOUSE,"00000000",2005/09/08 00:00:00,2005/09/10 00:00:00,"1",,12,12.5268135070801,"6","1","00000071",859.549151340891,50694.2171394374
"2009","2005",CA,USF,SHF,BAGLEY,"00000000",2005/11/07 00:00:00,2005/11/27 00:00:00,"1",,438,433.098510742188,"6","1","00000095",6272.09756027997,1752687.53986143
"2010","1999",CA,CDF,BTU,UNION,"00008196",1999/08/23 00:00:00,,"1",,,736.221557617188,,"1","00000000",9724.84860697224,2979383.0159703
"2011","1999",CA,CDF,BTU,BLOOMER,"00008230",1999/08/23 00:00:00,,"1",,,2609.6748046875,,"1","00000000",19893.5932104859,10560978.9989332
"2012","1999",CA,CDF,BTU,WOODLAND,"00008157",1999/08/23 00:00:00,,"1",,,995.418334960938,,"1","00000000",10326.6350787136,4028315.06969821
"2013","1970",CA,CCO,LAC, ,"00000000",1970/09/22 00:00:00,,"14",,,36.7400550842285,,"1","00000000",1695.31320510219,148681.727492875
"2014","1970",CA,CCO,LAC, ,"00000000",1970/07/31 00:00:00,,"14",,,4.14741849899292,,"1","00000000",602.403576472062,16784.0076090847
"2015","1970",CA,CCO,LAC, ,"00000000",1970/06/01 00:00:00,,"14",,,12.6015882492065,,"1","00000000",1026.98623600659,50996.8172412067
"2016","1970",CA,CCO,LAC, ,"00000000",1970/08/12 00:00:00,,"14",,,51.9312553405762,,"1","00000000",2143.82299727611,210158.340000436
"2017","1970",CA,CCO,LAC, ,"00000000",1970/06/30 00:00:00,,"14",,,7.50883960723877,,"1","00000000",805.618619479394,30387.1953473073
"2018","1970",CA,CCO,LAC, ,"00000000",1970/07/05 00:00:00,,"14",,,22.1103801727295,,"1","00000000",1770.1144428416,89477.5345462823
"2019","1948",CA,USF,SQF, ,"00000000",,,"9",,,11.470890045166,,"1","00000029",1062.37875975526,46421.0459657949
"2020","1948",CA,USF,CNF, ,"00000000",,,"9",,,7883.58447265625,,"1","00000127",44658.1058594464,31903733.9492772
"2021","1948",CA,CDF,LNU, ,"00000000",,,"14",,,12222.05859375,,"1","00000000",32461.8934803067,49460917.8700662
"2022","1948",CA,CDF,LNU, ,"00000000",,,"14",,,1395.62231445312,,"1","00000057",12161.3650871556,5647883.2418769
"2023","1924",CA,USF,SHF, ,"00000000",,,"9",,,634.192749023438,,"1","00000636",8119.36209448247,2566487.07593281
